A-320-186;TC-NBL;14476426;2023-11-17T14:25:00;ARN;SAW;INTERNATIONAL;1282;2394;20
B737-800;TC-CRF;14462210;2023-11-16T14:20:00;ECN;SAW;INTERNATIONAL;1921;2394;2
B737-800;TC-CPK;14459525;2023-11-04T08:10:00;KSY;SAW;DOMESTIC;2591;1204;3
A-320-200;LY-MLF;12468996;2023-10-22T09:50:00;BRE;AYT;INTERNATIONAL;5060;725;1
A321-200;TC-RDD;14497831;2023-11-03T17:40:00;SAW;DXB;INTERNATIONAL;740;485;1
B737-800;TC-CRF;15534412;2023-11-03T11:15:00;ECN;SAW;INTERNATIONAL;1917;2394;10
A321-200;TC-RBI;14624534;2023-10-29T13:45:00;MAD;SAW;INTERNATIONAL;1102;1162;3
A321-200;TC-RDC;14442033;2023-11-17T11:40:00;BSL;SAW;INTERNATIONAL;940;2394;30
A-320-186;TC-NCK;13756596;2023-10-28T05:00:00;AYT;STN;INTERNATIONAL;1821;2374;5
A-320-186;TC-NCK;13756596;2023-10-28T05:00:00;AYT;STN;INTERNATIONAL;1821;1157;7
A-320-186;TC-NCK;13756596;2023-10-28T05:00:00;AYT;STN;INTERNATIONAL;1821;353;5
B737-800;TC-CRE;14624526;2023-11-01T14:55:00;BCN;SAW;INTERNATIONAL;1094;1159;4
A-320-186;TC-NCL;14510325;2023-11-09T13:15:00;GVA;SAW;INTERNATIONAL;954;1204;1
A-320-186;TC-NCL;14510325;2023-11-09T13:15:00;GVA;SAW;INTERNATIONAL;954;2292;2
A-320-186;TC-NBE;14470666;2023-11-01T13:10:00;RTM;SAW;INTERNATIONAL;1262;2292;2
A-320-186;TC-NBE;14470666;2023-11-01T13:10:00;RTM;SAW;INTERNATIONAL;1262;1204;2
A321-200;TC-RBF;13723196;2023-09-29T15:55:00;SAW;ESB;DOMESTIC;2670;177;1
A321-200;TC-RBK;14495346;2023-10-29T07:40:00;SAW;FCO;INTERNATIONAL;1223;485;1
A321-200;TC-RBO;14504170;2023-11-17T12:30:00;BLQ;SAW;INTERNATIONAL;1218;2296;3
A-320-186;TC-NCL;14517264;2023-11-17T18:30:00;MLX;SAW;DOMESTIC;2573;2394;6
A-320-186;TC-NCB;13750124;2023-09-29T12:00:00;LED;SAW;INTERNATIONAL;397;1162;3
A-320-186;TC-NBD;13691992;2023-10-07T05:00:00;AYT;STN;INTERNATIONAL;1821;485;12
A-320-186;TC-NBL;14444733;2023-11-06T16:15:00;DUS;ESB;INTERNATIONAL;1688;508;7
A-320-186C;TC-DCM;14554258;2023-09-21T09:20:00;KZN;SAW;INTERNATIONAL;371;1162;2
A321-200;TC-RDJ;14493095;2023-11-17T13:15:00;STN;SAW;INTERNATIONAL;1164;377;1
A-320-186;TC-NCI;14444487;2023-11-06T14:35:00;ECN;SAW;INTERNATIONAL;1921;1204;2
A-320-200;LY-NVN;12473842;2023-09-24T08:35:00;ARN;AYT;INTERNATIONAL;5020;188;2
A321-200;TC-RBS;14545813;2023-10-21T21:05:00;SAW;AMM;INTERNATIONAL;720;1204;5
A321-200;TC-RBS;14545813;2023-10-21T21:05:00;SAW;AMM;INTERNATIONAL;720;613;8
A321-200;TC-RBS;14545813;2023-10-21T21:05:00;SAW;AMM;INTERNATIONAL;720;2292;5
A-320-186;TC-NBC;12472512;2023-10-25T12:40:00;AYT;LEJ;INTERNATIONAL;5029;881;3
A-320-186;TC-NBH;14517630;2023-11-16T11:10:00;BER;AYT;INTERNATIONAL;5008;725;5
A-320-186;TC-NCV;14465071;2023-11-06T07:55:00;BGG;SAW;DOMESTIC;2451;1204;3
A321-200;TC-RBL;13687562;2023-09-22T14:35:00;AMS;SAW;INTERNATIONAL;1254;613;5
A-320-186;TC-NBR;13650197;2023-10-18T11:45:00;BUD;SAW;INTERNATIONAL;332;613;4
A321-200;TC-RBJ;13708877;2023-10-20T08:35:00;VIE;SAW;INTERNATIONAL;906;613;5
A321-200;TC-RDJ;13763377;2023-10-27T06:55:00;SAW;DUS;INTERNATIONAL;1001;450;1
A-320-186;TC-NCO;13958860;2023-10-23T20:45:00;ESB;VKO;INTERNATIONAL;1780;1162;2
A321-200;TC-RBB;14541658;2023-10-23T12:05:00;VKO;SAW;INTERNATIONAL;389;1204;2
A321-200;TC-RBB;14541658;2023-10-23T12:05:00;VKO;SAW;INTERNATIONAL;389;508;1
A321-200;TC-RBB;14541658;2023-10-23T12:05:00;VKO;SAW;INTERNATIONAL;389;725;1
A321-200;TC-RDB;13696344;2023-10-05T12:40:00;LYS;SAW;INTERNATIONAL;1142;508;8
B737-800;TC-CRG;13744647;2023-09-19T07:55:00;ADA;SAW;DOMESTIC;2083;1162;3
B737-800;TC-CRG;13744647;2023-09-19T07:55:00;ADA;SAW;DOMESTIC;2083;613;3
A-320-186;TC-NCE;12472696;2023-10-27T08:55:00;ZRH;AYT;INTERNATIONAL;5028;1157;2
A321-200;TC-RBG;13660503;2023-10-20T15:50:00;OTP;SAW;INTERNATIONAL;362;725;2
A-320-186;TC-NBV;14580971;2023-10-23T14:35:00;KRK;ESB;INTERNATIONAL;1748;508;1
A-320-200;LY-MLF;12472888;2023-09-25T08:45:00;ZRH;AYT;INTERNATIONAL;5028;484;2
A321-200;TC-RBA;13655493;2023-10-25T14:35:00;AMS;SAW;INTERNATIONAL;1254;725;3
A-320-186C;TC-DCL;13764341;2023-09-23T06:15:00;ASR;RTM;INTERNATIONAL;1643;2394;20
A-320-186;TC-NCG;13709858;2023-09-23T23:55:00;DMM;SAW;INTERNATIONAL;685;1204;1
A-320-186;TC-NBT;13651619;2023-10-27T16:40:00;SAW;DLM;DOMESTIC;2296;613;2
B737-800;TC-CPE;13712036;2023-09-25T21:05:00;SAW;RUH;INTERNATIONAL;690;1162;3
A-320-186C;TC-DCM;13727374;2023-10-28T11:25:00;BSL;SAW;INTERNATIONAL;940;1204;2
B737-800;TC-CRG;13654971;2023-09-11T15:45:00;FRA;SAW;INTERNATIONAL;996;725;5
A-320-186;TC-NCS;14506059;2023-10-30T11:45:00;LED;SAW;INTERNATIONAL;397;508;2
A321-200;TC-RBL;13752173;2023-10-19T06:50:00;DLM;SAW;DOMESTIC;2285;485;1
A-320-186;TC-NBA;13811337;2023-09-25T01:10:00;OSS;SAW;INTERNATIONAL;713;1162;2
A-320-186;TC-NCB;13723225;2023-10-19T06:05:00;AYT;MAN;INTERNATIONAL;1815;1157;16
A-320-186;TC-NCB;13723225;2023-10-19T06:05:00;AYT;MAN;INTERNATIONAL;1815;2346;12
A321-200;TC-RBI;13730233;2023-10-20T18:10:00;BJV;SAW;DOMESTIC;2259;1204;1
A-320-200;TC-DCH;13700358;2023-09-26T19:05:00;CGN;ESB;INTERNATIONAL;1682;508;2
A321-200;TC-RBA;13708746;2023-10-05T14:00:00;ZRH;SAW;INTERNATIONAL;950;2292;5
A-320-186;TC-NBT;13660202;2023-10-28T11:45:00;ECN;GZT;INTERNATIONAL;1890;1162;1
B737-800;TC-CRA;12100941;2023-02-23T08:25:00;SAW;HEL;INTERNATIONAL;1310;485;1
A321-200;TC-RBS;12141552;2023-02-25T11:40:00;LYS;SAW;INTERNATIONAL;1142;2261;1
A-320-200;TC-FHC;12399779;2023-02-19T08:35:00;BER;AYT;INTERNATIONAL;5008;484;2
A-320-186;TC-NCG;12105847;2023-02-03T14:20:00;CRL;SAW;INTERNATIONAL;804;290;1
A-320-186;TC-NBB;12134623;2023-03-01T12:00:00;BSL;SAW;INTERNATIONAL;940;1162;5
B737-800;TC-AZP;12144371;2023-02-02T18:25:00;SAW;BAH;INTERNATIONAL;824;613;5
A-320-186;TC-NCK;12106054;2023-02-19T13:05:00;GVA;SAW;INTERNATIONAL;954;508;10
A-320-186;TC-NCK;12106054;2023-02-19T13:05:00;GVA;SAW;INTERNATIONAL;954;1162;10
A321-200;TC-RBT;12154388;2023-02-03T14:40:00;FRA;SAW;INTERNATIONAL;996;725;6
A-320-186;TC-NCC;13811173;2023-02-26T14:25:00;DME;SAW;INTERNATIONAL;390;725;3
A-320-186;TC-NCB;12130956;2023-02-26T01:20:00;ALA;SAW;INTERNATIONAL;101;508;3
A-320-186;TC-NCB;12130956;2023-02-26T01:20:00;ALA;SAW;INTERNATIONAL;101;2340;5
A-320-186;TC-NBU;12128035;2023-01-17T08:30:00;IGD;SAW;DOMESTIC;2761;290;3
B737-800;TC-CRA;13848555;2023-01-22T10:20:00;BSR;SAW;INTERNATIONAL;7467;1162;3
A-320-186;TC-NCS;12134967;2023-02-03T13:10:00;RTM;SAW;INTERNATIONAL;1262;1204;4
A-320-186;TC-NCS;12134967;2023-02-03T13:10:00;RTM;SAW;INTERNATIONAL;1262;725;7
A-320-186;TC-NCR;12105494;2023-03-01T13:10:00;GVA;SAW;INTERNATIONAL;954;569;4
A321-200;TC-RBL;12143349;2023-02-03T11:55:00;BCN;SAW;INTERNATIONAL;1092;613;3
A321-200;TC-RBL;12143349;2023-02-03T11:55:00;BCN;SAW;INTERNATIONAL;1092;508;3
A-320-200;TC-DCI;12102062;2023-02-03T14:05:00;ESB;ADB;DOMESTIC;3167;188;4
A-320-186;TC-NCI;12138979;2023-01-18T10:25:00;FRA;SAW;INTERNATIONAL;994;725;2
A-320-186;TC-NBE;12149371;2023-02-01T04:45:00;SAW;AYT;DOMESTIC;2002;450;1
A321-200;TC-RBB;12148788;2023-01-18T12:30:00;MAD;SAW;INTERNATIONAL;1100;725;4
A321-200;TC-RBT;12170286;2023-01-26T12:05:00;STR;SAW;INTERNATIONAL;970;613;5
A-320-186;TC-NCZ;12110174;2023-02-19T12:20:00;DME;SAW;INTERNATIONAL;387;489;10
A-320-186;TC-NCO;13745266;2023-08-18T11:50:00;MAN;AYT;INTERNATIONAL;1816;508;7
A-320-200;LY-NVN;12470345;2023-08-29T17:25:00;STR;AYT;INTERNATIONAL;5046;450;2
A-320-186;TC-NCE;13698154;2023-08-01T12:10:00;STN;ADB;INTERNATIONAL;1532;450;1
A-320-186;TC-NCK;13729236;2023-08-12T20:55:00;SAW;ECN;INTERNATIONAL;1930;1162;3
A-320-186;TC-NCK;13729236;2023-08-12T20:55:00;SAW;ECN;INTERNATIONAL;1930;613;3
A321-200;TC-RDA;13669270;2023-08-18T12:45:00;FRA;SAW;INTERNATIONAL;994;459;2
A321-200;TC-RDC;13700519;2023-09-01T20:30:00;SAW;BGW;INTERNATIONAL;656;2258;2
A321-200;TC-RDE;13672438;2023-09-01T00:20:00;BGW;SAW;INTERNATIONAL;657;450;15
A321-200;TC-RBD;13656609;2023-08-01T23:45:00;CGN;SAW;INTERNATIONAL;1014;508;4
B737-800;TC-CRG;13733362;2023-08-12T19:35:00;SAW;AUH;INTERNATIONAL;406;613;5
A-320-186;TC-NBR;13804152;2023-08-01T14:10:00;IEG;AYT;INTERNATIONAL;6274;613;4
A321-200;TC-RBS;13656950;2023-09-01T11:15:00;BER;SAW;INTERNATIONAL;980;1162;3
A-320-186;TC-NCD;13738296;2023-07-24T06:50:00;SAW;VKO;INTERNATIONAL;388;879;1
A321-200;TC-RBT;13712439;2023-08-29T16:50:00;SAW;ADA;DOMESTIC;2096;2394;1
A321-200;TC-RBO;13665133;2023-07-16T21:35:00;SAW;SSH;INTERNATIONAL;632;508;2
A-320-186;TC-NCS;13731249;2023-08-12T14:35:00;ECN;ESB;INTERNATIONAL;1882;1204;5
A321-200;TC-RBV;13672891;2023-08-18T05:30:00;SAW;ZRH;INTERNATIONAL;947;450;2
A321-200;TC-RDA;13726731;2023-08-20T15:30:00;CRL;SAW;INTERNATIONAL;924;2292;2
A321-200;TC-RDE;13662622;2023-08-20T12:20:00;STR;SAW;INTERNATIONAL;970;1162;3
B737-800;TC-AZP;13671547;2023-07-14T13:30:00;HAJ;SAW;INTERNATIONAL;1034;1162;8
A-320-186C;TC-DCL;13696112;2023-08-05T06:35:00;ECN;ADB;INTERNATIONAL;1861;1204;3
A-320-186;TC-NBV;13660217;2023-07-15T11:45:00;ECN;GZT;INTERNATIONAL;1890;1204;18
A-320-186;TC-NBV;13660217;2023-07-15T11:45:00;ECN;GZT;INTERNATIONAL;1890;613;7
A321-200;TC-RBJ;13731419;2023-07-31T18:15:00;SAW;ADB;DOMESTIC;2208;1157;1
A321-200;TC-RBA;13751743;2023-08-20T14:35:00;AMS;SAW;INTERNATIONAL;1254;353;2
A-320-186;TC-NBL;13833998;2023-07-18T14:10:00;IEG;AYT;INTERNATIONAL;6274;508;1
A-320-186;TC-NBF;13691000;2023-08-05T11:25:00;BSL;SAW;INTERNATIONAL;940;1327;1
A321-200;TC-RBO;13763880;2023-08-07T07:25:00;KSY;SAW;DOMESTIC;2591;2340;2
A-320-200;LY-NVN;12474952;2023-09-10T18:15:00;DUS;AYT;INTERNATIONAL;5012;2411;2
B737-800;TC-CPL;13704750;2023-07-15T20:55:00;BJV;CGN;INTERNATIONAL;5965;508;4
A321-200;TC-RBO;13804705;2023-08-07T20:50:00;SAW;HRG;INTERNATIONAL;622;1162;3
A-320-186;TC-NCO;13730326;2023-07-27T15:35:00;DIY;ECN;INTERNATIONAL;1952;613;3
A321-200;TC-RBS;13760313;2023-07-21T02:10:00;RUH;SAW;INTERNATIONAL;691;1162;2
A-320-186;TC-NCN;13731010;2023-07-21T16:00:00;ASR;ECN;INTERNATIONAL;1942;1204;5
A-320-200;LY-NVN;12476273;2023-08-07T08:40:00;STR;AYT;INTERNATIONAL;5006;725;2
B737-800;TC-CRG;13678313;2023-08-20T18:35:00;SAW;MCT;INTERNATIONAL;870;485;1
A-320-200;TC-DCI;13936615;2023-07-21T17:10:00;DMM;TZX;INTERNATIONAL;865;1204;2
A-320-186;TC-NCF;13833872;2023-07-21T14:10:00;IEG;AYT;INTERNATIONAL;6274;835;16
A321-200;TC-RBD;13681284;2023-07-23T17:55:00;DLM;SAW;DOMESTIC;2293;1204;5
A-320-186;TC-NCA;13679362;2023-08-19T09:30:00;SOF;AYT;INTERNATIONAL;1544;1346;3
A-320-186;TC-NCA;13679362;2023-08-19T09:30:00;SOF;AYT;INTERNATIONAL;1544;613;3
A-320-186;TC-NCA;13679362;2023-08-19T09:30:00;SOF;AYT;INTERNATIONAL;1544;290;2
A-320-186;TC-NCF;13746384;2023-08-19T18:10:00;AYT;VKO;INTERNATIONAL;1294;2160;1
A321-200;TC-RBK;14539562;2023-07-21T20:30:00;SAW;SSH;INTERNATIONAL;634;881;1
A-320-186;TC-NBT;13833991;2023-07-23T22:30:00;GDN;AYT;INTERNATIONAL;6272;190;4
A321-200;TC-RBD;13699787;2023-08-11T23:40:00;LYS;SAW;INTERNATIONAL;1144;508;8
A-320-200;LY-MLF;12475908;2023-07-31T16:50:00;BER;AYT;INTERNATIONAL;5008;2374;2
A-320-200;LY-MLF;12475908;2023-07-31T16:50:00;BER;AYT;INTERNATIONAL;5008;508;1
B737-800;TC-CPZ;13696360;2023-08-11T14:10:00;TBS;SAW;INTERNATIONAL;317;1204;3
B737-800;TC-CPZ;13696360;2023-08-11T14:10:00;TBS;SAW;INTERNATIONAL;317;2292;2
A-320-200;TC-DCG;13654601;2023-08-11T19:00:00;OGU;SAW;DOMESTIC;2863;1204;2
A-320-186;TC-NBD;14554246;2023-08-19T13:10:00;KZN;SAW;INTERNATIONAL;371;613;5
A-320-186;TC-NCB;12527324;2023-07-31T19:55:00;ADB;CGN;INTERNATIONAL;5309;1162;4
A-320-186;TC-NBM;12468853;2023-07-27T05:30:00;BRU;AYT;INTERNATIONAL;5066;485;12
A321-200;TC-RBM;13708788;2023-07-21T16:55:00;SAW;CMN;INTERNATIONAL;651;450;2
A321-200;TC-RDI;13701252;2023-07-31T23:20:00;STN;SAW;INTERNATIONAL;1174;489;1
A-320-200;TC-DCG;14598686;2023-08-05T04:50:00;ERZ;SAW;DOMESTIC;2553;2340;20
A-320-186;TC-NBI;13681938;2023-08-10T01:05:00;AYT;TBS;INTERNATIONAL;1840;1162;1
A321-200;TC-RDH;13708865;2023-08-19T14:00:00;ZRH;SAW;INTERNATIONAL;950;1204;5
A-320-186;TC-NBG;13688720;2023-07-23T19:50:00;SAW;DOH;INTERNATIONAL;604;725;2
A321-200;TC-RBZ;13679104;2023-07-14T14:30:00;BER;SAW;INTERNATIONAL;978;508;5
A321-200;TC-RBJ;13649892;2023-07-27T15:20:00;DUS;SAW;INTERNATIONAL;1004;1162;2
A321-200;TC-RBH;13669271;2023-07-27T15:15:00;SAW;DIY;DOMESTIC;2384;489;1
A321-200;TC-RDB;13653989;2023-07-21T14:30:00;BER;SAW;INTERNATIONAL;978;1162;2
B737-800;TC-AZP;13681179;2023-07-18T15:20:00;ECN;SAW;INTERNATIONAL;1921;613;5
A-320-186;TC-NCJ;13714243;2023-08-07T07:10:00;SAW;BSL;INTERNATIONAL;939;2346;4
A321-200;TC-RBL;13726396;2023-08-10T18:50:00;SAW;DMM;INTERNATIONAL;684;352;10
A-320-186;TC-NCH;12474983;2023-08-10T15:25:00;DUS;AYT;INTERNATIONAL;5012;1346;2
A-320-186;TC-NCA;12469587;2023-08-20T16:15:00;BSL;AYT;INTERNATIONAL;5054;613;5
A-320-186;TC-NBH;12475180;2023-08-07T10:20:00;AYT;DUS;INTERNATIONAL;5011;353;4
A-320-186;TC-NCZ;13671775;2023-08-07T06:20:00;MSR;SAW;DOMESTIC;2491;290;1
A-320-186;TC-NCG;13689370;2023-08-11T15:45:00;STN;SAW;INTERNATIONAL;1166;725;2
A-320-186;TC-NBZ;13655360;2023-07-21T04:35:00;SAW;ESB;DOMESTIC;2662;459;1
A321-200;TC-RDH;13761728;2023-07-18T00:05:00;KWI;SAW;INTERNATIONAL;859;1162;3
A-320-186;TC-NBL;12470364;2023-08-10T17:25:00;STR;AYT;INTERNATIONAL;5046;1162;4
A321-200;TC-RBR;14541674;2023-07-15T12:05:00;VKO;SAW;INTERNATIONAL;389;2292;5
A-320-186;TC-NCO;12474247;2023-08-19T08:05:00;AMS;AYT;INTERNATIONAL;5016;1159;12
A321-200;TC-RDB;13701136;2023-08-20T14:20:00;MRS;SAW;INTERNATIONAL;1126;1204;10
A321-200;TC-RDG;13728899;2023-08-21T09:55:00;FCO;SAW;INTERNATIONAL;1222;1204;3
A321-200;TC-RDG;13728899;2023-08-21T09:55:00;FCO;SAW;INTERNATIONAL;1222;1159;5
A-320-200;LY-MLG;12474966;2023-08-27T18:15:00;DUS;AYT;INTERNATIONAL;5012;613;5
A-320-186;TC-NBO;13702104;2023-09-05T17:40:00;SAW;SZF;DOMESTIC;2794;450;1
A-320-186;TC-NBE;13751345;2023-08-13T17:10:00;SAW;FRU;INTERNATIONAL;704;1162;11
A321-200;TC-RDC;13719238;2023-08-21T15:20:00;DUS;SAW;INTERNATIONAL;1004;881;2
A-320-186;TC-NCY;13708478;2023-07-17T20:00:00;SAW;FRU;INTERNATIONAL;702;725;1
A-320-186;TC-NBG;12471473;2023-08-15T12:35:00;FRA;AYT;INTERNATIONAL;5036;484;10
A321-200;TC-RDI;13720161;2023-09-11T15:45:00;STN;SAW;INTERNATIONAL;1166;1204;5
A-320-186;TC-NCK;12475530;2023-08-27T19:55:00;AYT;HAJ;INTERNATIONAL;5009;613;2
A321-200;TC-RBD;13674321;2023-08-30T16:55:00;BJV;SAW;DOMESTIC;2255;2386;1
A-320-186;TC-NBP;13834127;2023-08-20T09:20:00;BUD;AYT;INTERNATIONAL;6002;1204;4
A321-200;TC-RBU;13723771;2023-08-13T12:55:00;MAD;SAW;INTERNATIONAL;1100;2379;1
A-320-200;TC-DCE;13680338;2023-08-21T06:20:00;SZF;SAW;DOMESTIC;2791;613;3
A-320-200;TC-DCE;13680338;2023-08-21T06:20:00;SZF;SAW;DOMESTIC;2791;1204;3
A-320-200;TC-DCH;13666432;2023-08-30T13:15:00;TLV;SAW;INTERNATIONAL;784;1166;1
A-320-186;TC-NBR;13719844;2023-09-06T09:10:00;SAW;VCE;INTERNATIONAL;1235;508;1
A-320-200;LY-MLF;14601006;2023-08-28T17:20:00;MUC;AYT;INTERNATIONAL;5086;508;6
A-320-200;LY-MLF;14601006;2023-08-28T17:20:00;MUC;AYT;INTERNATIONAL;5086;1346;9
A321-200;TC-RBU;13673337;2023-08-28T11:30:00;DUS;SAW;INTERNATIONAL;1002;177;2
A-320-186;TC-NCH;13737440;2023-09-06T14:30:00;ARN;SAW;INTERNATIONAL;1282;725;4
A321-200;TC-RBT;13728686;2023-09-05T08:10:00;SAW;LYS;INTERNATIONAL;1141;484;20
A321-200;TC-RBV;13746215;2023-08-21T11:00:00;CPH;SAW;INTERNATIONAL;1072;1162;3
A-320-186;TC-NCP;14600994;2023-08-30T11:20:00;AMS;AYT;INTERNATIONAL;5016;459;5
A-320-186;TC-NCP;14600994;2023-08-30T11:20:00;AMS;AYT;INTERNATIONAL;5016;352;3
A-320-186;TC-NCP;14600994;2023-08-30T11:20:00;AMS;AYT;INTERNATIONAL;5016;353;4
A321-200;TC-RBG;13711742;2023-08-30T20:10:00;SAW;IKA;INTERNATIONAL;512;450;2
A321-200;TC-RDJ;13742913;2023-08-26T20:10:00;SAW;IKA;INTERNATIONAL;512;1204;5
A-320-186;TC-NCJ;12473470;2023-09-11T16:05:00;BLL;AYT;INTERNATIONAL;5024;484;10
B737-800;TC-CPZ;13694819;2023-08-16T21:35:00;SAW;TIA;INTERNATIONAL;283;881;1
A321-200;TC-RBM;13707883;2023-08-27T15:45:00;STN;SAW;INTERNATIONAL;1166;613;3
A-320-200;LY-MLG;12477181;2023-08-30T03:05:00;AYT;DUS;INTERNATIONAL;5001;188;2
A-320-186;TC-NCY;13691640;2023-08-13T09:25:00;SAW;VKO;INTERNATIONAL;386;725;3
A-320-186;TC-NCY;13691640;2023-08-13T09:25:00;SAW;VKO;INTERNATIONAL;386;2292;3
A321-200;TC-RBO;13763219;2023-08-15T15:15:00;BGY;SAW;INTERNATIONAL;1214;2292;1
A321-200;TC-RBN;13715850;2023-08-15T05:25:00;ECN;SAW;INTERNATIONAL;1911;1162;3
A321-200;TC-RBN;13715850;2023-08-15T05:25:00;ECN;SAW;INTERNATIONAL;1911;613;2
A-320-200;TC-DCG;14541631;2023-08-26T15:05:00;VKO;SAW;INTERNATIONAL;387;508;5
A-320-200;TC-DCG;14541631;2023-08-26T15:05:00;VKO;SAW;INTERNATIONAL;387;2161;3
A321-200;TC-RBP;13761376;2023-08-26T13:30:00;HAJ;SAW;INTERNATIONAL;1034;2292;5
A321-200;TC-RBO;13662826;2023-09-12T19:15:00;SAW;TLV;INTERNATIONAL;779;613;2
A321-200;TC-RBA;13727921;2023-07-17T15:50:00;OTP;SAW;INTERNATIONAL;362;508;5
A-320-186;TC-NBR;14622288;2023-08-15T05:00:00;KFS;SAW;DOMESTIC;2161;613;3
A321-200;TC-RBK;13758919;2023-08-16T23:45:00;EBL;SAW;INTERNATIONAL;817;508;2
A321-200;TC-RBK;13758919;2023-08-16T23:45:00;EBL;SAW;INTERNATIONAL;817;1162;1
A-320-186;TC-NBK;13728093;2023-08-02T21:05:00;ESB;TBS;INTERNATIONAL;1750;2292;2
A321-200;TC-RDC;13763317;2023-08-06T04:55:00;SAW;ADA;DOMESTIC;2082;2340;1
A321-200;TC-RDH;13757549;2023-08-06T11:25:00;BSL;SAW;INTERNATIONAL;940;1162;4
A321-200;TC-RDH;13757549;2023-08-06T11:25:00;BSL;SAW;INTERNATIONAL;940;508;4
A-320-200;LY-MLF;12470709;2023-09-06T17:35:00;HAM;AYT;INTERNATIONAL;5042;1204;4
A-320-186;TC-NCC;13721975;2023-08-08T12:50:00;FCO;SAW;INTERNATIONAL;1224;1204;3
A-320-186;TC-NCM;12472567;2023-08-06T17:00:00;LEJ;AYT;INTERNATIONAL;5030;488;2
A321-200;TC-RBL;13762590;2023-07-30T09:35:00;ZRH;SAW;INTERNATIONAL;948;725;3
A-320-186;TC-NBB;13721341;2023-08-14T04:50:00;BJV;ESB;DOMESTIC;2469;881;1
B737-800;TC-CPD;13663151;2023-07-28T17:15:00;SAW;KHI;INTERNATIONAL;130;613;2
A321-200;TC-RBC;13714040;2023-09-06T17:55:00;SAW;CIT;INTERNATIONAL;224;725;4
A-320-200;TC-DCE;13652724;2023-07-22T15:30:00;BEY;DLM;INTERNATIONAL;1827;1162;5
A-320-186;TC-NBL;14545304;2023-07-29T17:45:00;DLM;VKO;INTERNATIONAL;1523;1204;2
A-320-186;TC-NCL;13803530;2023-08-02T22:30:00;GDN;BJV;INTERNATIONAL;6290;188;5
A-320-186;TC-NCL;13803530;2023-08-02T22:30:00;GDN;BJV;INTERNATIONAL;6290;190;5
A321-200;TC-RBF;13690103;2023-08-04T13:30:00;HAJ;SAW;INTERNATIONAL;1034;725;2
A321-200;TC-RBT;13672837;2023-08-06T15:45:00;FRA;SAW;INTERNATIONAL;996;2093;1
A-320-186;TC-NBH;12476862;2023-07-26T19:35:00;AYT;CGN;INTERNATIONAL;5003;881;1
A-320-186;TC-NCI;12474271;2023-07-26T13:05:00;AYT;GVA;INTERNATIONAL;5017;1346;8
A-320-186;TC-NCT;14594306;2023-08-06T07:35:00;AYT;STN;INTERNATIONAL;1819;613;5
A-320-186;TC-NBO;13763069;2023-08-23T17:40:00;AYT;VKO;INTERNATIONAL;1346;1162;5
A-320-186;TC-NBO;13763069;2023-08-23T17:40:00;AYT;VKO;INTERNATIONAL;1346;725;5
A-320-186;TC-NCH;12470748;2023-07-29T17:35:00;HAM;AYT;INTERNATIONAL;5042;1204;3
A-320-186;TC-NBC;12527565;2023-07-30T16:15:00;DUS;ADB;INTERNATIONAL;5306;613;4
A-320-186;TC-NBC;12527565;2023-07-30T16:15:00;DUS;ADB;INTERNATIONAL;5306;1204;4
A-320-186;TC-NBU;13666576;2023-07-25T09:55:00;EBL;ESB;INTERNATIONAL;1705;613;2
A321-200;TC-RBN;13719125;2023-07-29T15:45:00;FRA;SAW;INTERNATIONAL;996;725;5
A-320-186;TC-NBC;12526991;2023-07-30T08:00:00;STR;ADB;INTERNATIONAL;5336;613;4
A-320-186;TC-NBC;12526991;2023-07-30T08:00:00;STR;ADB;INTERNATIONAL;5336;290;3
A-320-186;TC-NBU;14599222;2023-07-30T01:00:00;ECN;ADB;INTERNATIONAL;1867;1204;2
A321-200;TC-RBP;14541677;2023-08-02T15:05:00;VKO;SAW;INTERNATIONAL;387;1162;2
A321-200;TC-RBP;14541677;2023-08-02T15:05:00;VKO;SAW;INTERNATIONAL;387;508;4
A321-200;TC-RBN;13671783;2023-08-14T18:15:00;ERZ;SAW;DOMESTIC;2555;1162;4
A321-200;TC-RBE;13702963;2023-07-29T05:25:00;ECN;SAW;INTERNATIONAL;1911;613;1
A321-200;TC-RDB;13679072;2023-07-26T11:15:00;CRL;SAW;INTERNATIONAL;922;2340;3
A-320-200;LY-MLF;12468521;2023-08-02T07:25:00;BER;AYT;INTERNATIONAL;5068;2292;2
A-320-200;LY-MLF;12468521;2023-08-02T07:25:00;BER;AYT;INTERNATIONAL;5068;508;5
A-320-200;LY-MLF;12468521;2023-08-02T07:25:00;BER;AYT;INTERNATIONAL;5068;613;1
A-320-186;TC-NBI;13722543;2023-07-28T23:10:00;FRU;AYT;INTERNATIONAL;709;1204;2
A-320-186;TC-NCE;13737768;2023-08-25T19:35:00;ADA;SAW;DOMESTIC;2097;450;1
A-320-200;TC-DCI;13948321;2023-07-22T12:10:00;TZX;EBL;INTERNATIONAL;876;508;2
B737-800;TC-CPY;13723733;2023-08-23T16:55:00;ASR;VIE;INTERNATIONAL;1613;508;5
A-320-200;LY-MLG;12468332;2023-08-08T18:20:00;HEL;AYT;INTERNATIONAL;5166;2346;2
A321-200;TC-RBH;13659013;2023-07-29T02:10:00;RUH;SAW;INTERNATIONAL;691;450;1
A-320-186;TC-NBH;14585198;2023-07-22T06:05:00;AYT;RTM;INTERNATIONAL;5913;881;1
